ID,post_author,post_date,post_date_gmt,post_title,post_excerpt,post_status,comment_status,ping_status,post_password,post_name,to_ping,pinged,post_modified,post_modified_gmt,post_content_filtered,post_parent,guid,menu_order,post_type,post_mime_type,comment_count,lead_gen_params,PREFIX
266,33,6/10/19 11:42,6/10/19 15:42,Trisha Volpicelli,,publish,closed,closed,,trisha-volpicelli,,,7/3/19 10:09,7/3/19 14:09,,50,https://alzheimersdisease.net/?page_id=266,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
267,23,6/10/19 10:53,,Auto Draft,,auto-draft,closed,closed,,,,,6/10/19 10:53,,,0,https://alzheimersdisease.net/?page_id=267,0,page,,0,NULL,alz
268,23,6/10/19 10:54,6/10/19 14:54,Volpielli,,inherit,open,closed,,volpielli,,,6/10/19 10:54,6/10/19 14:54,,266,/wp-content/uploads/2019/06/Volpielli.jpg,0,attachment,image/jpeg,0,NULL,alz
269,33,8/14/19 10:55,,Tips For Finding A Qualified Caregiver,,draft,open,closed,,tips-finding-qualified-caregiver,,,8/14/19 10:55,8/14/19 14:55,,0,https://alzheimersdisease.net/?p=269,0,post,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\""""",alz
270,4,8/14/19 10:51,8/14/19 14:51,Tips For Finding A Qualified Caregiver,,inherit,closed,closed,,269-autosave-v1,,,8/14/19 10:51,8/14/19 14:51,,269,https://alzheimersdisease.net/uncategorized/269-autosave-v1/,0,revision,,0,NULL,alz
271,33,4/30/19 14:04,4/30/19 18:04,What Is Galantamine (Razadyne)?,,publish,closed,closed,,galantamine,,,7/15/19 12:27,7/15/19 16:27,,187,https://alzheimersdisease.net/?page_id=271,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
272,4,6/21/19 14:03,6/21/19 18:03,What Is Galantamine (Razadyne)?,,inherit,closed,closed,,271-autosave-v1,,,6/21/19 14:03,6/21/19 18:03,,271,https://alzheimersdisease.net/uncategorized/271-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
274,33,5/21/19 13:46,5/21/19 17:46,What Is Memantine (Namenda)?,,publish,closed,closed,,memantine,,,7/8/19 11:18,7/8/19 15:18,,187,https://alzheimersdisease.net/?page_id=274,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
277,39,6/12/19 13:24,6/12/19 17:24,Terms Of Use,,inherit,closed,closed,,30-autosave-v1,,,6/12/19 13:24,6/12/19 17:24,,30,https://alzheimersdisease.net/uncategorized/30-autosave-v1/,0,revision,,0,NULL,alz
278,39,6/12/19 10:09,,Polls,,draft,closed,closed,,,,,6/12/19 10:09,6/12/19 14:09,,0,https://alzheimersdisease.net/?page_id=278,0,page,,0,NULL,alz
279,33,6/14/19 10:55,6/14/19 14:55,What are early signs of Alzheimer's disease?,,publish,open,closed,,what-are-early-signs-of-alzheimers-disease,,,6/14/19 10:55,6/14/19 14:55,,0,https://alzheimersdisease.net/?post_type=q_and_a&#038;p=279,0,q_and_a,,1,NULL,alz
280,39,6/12/19 10:50,,Auto Draft,,auto-draft,closed,closed,,,,,6/12/19 10:50,,,0,https://alzheimersdisease.net/?post_type=forum&p=280,0,forum,,0,NULL,alz
284,33,6/18/19 9:28,6/18/19 13:28,Help Center,,publish,closed,closed,,help-center,,,7/10/19 15:58,7/10/19 19:58,,0,https://alzheimersdisease.net/?page_id=284,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
285,33,4/2/19 15:35,4/2/19 19:35,Alternative Staging System for Alzheimer's: Reisberg's Stages,,publish,closed,closed,,reisbergs-stages,,,8/19/19 14:05,8/19/19 18:05,,0,https://alzheimersdisease.net/?page_id=285,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
286,39,6/12/19 15:28,6/12/19 19:28,Help Center,,inherit,closed,closed,,284-autosave-v1,,,6/12/19 15:28,6/12/19 19:28,,284,https://alzheimersdisease.net/uncategorized/284-autosave-v1/,0,revision,,0,NULL,alz
287,4,8/19/19 14:05,8/19/19 18:05,Alternative Staging System for Alzheimer's: Reisberg's Stages,,inherit,closed,closed,,285-autosave-v1,,,8/19/19 14:05,8/19/19 18:05,,285,https://alzheimersdisease.net/uncategorized/285-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
289,39,6/12/19 15:41,,Auto Draft,,auto-draft,closed,closed,,,,,6/12/19 15:41,,,0,https://alzheimersdisease.net/?page_id=289,0,page,,0,NULL,alz
292,39,6/12/19 15:57,,Auto Draft,,auto-draft,closed,closed,,,,,6/12/19 15:57,,,0,https://alzheimersdisease.net/?page_id=292,0,page,,0,NULL,alz
295,33,6/2/19 14:32,6/2/19 18:32,Clinical Trial Participation,,publish,open,closed,,clinical-trial-participation,,,7/29/19 11:53,7/29/19 15:53,,0,https://alzheimersdisease.net/?p=295,0,post,,0," showIfLoggedIn=\0\"" campaign=\""shortcode_posts\"" source=\""site\""""",alz
296,39,6/12/19 16:07,,Auto Draft,,auto-draft,open,closed,,,,,6/12/19 16:07,,,0,https://alzheimersdisease.net/?p=296,0,post,,0,NULL,alz
297,33,6/1/19 14:32,6/1/19 18:32,Clinical Trial Terminology,,publish,open,closed,,clinical-trial-terminology,,,7/29/19 11:54,7/29/19 15:54,,0,https://alzheimersdisease.net/?p=297,0,post,,0," showIfLoggedIn=\0\"" campaign=\""shortcode_posts\"" source=\""site\""""",alz
298,33,6/3/19 14:28,6/3/19 18:28,Understanding Clinical Trials,,publish,open,closed,,understanding-clinical-trials,,,7/29/19 11:53,7/29/19 15:53,,0,https://alzheimersdisease.net/?p=298,0,post,,0," showIfLoggedIn=\0\"" campaign=\""shortcode_posts\"" source=\""site\""""",alz
299,33,3/18/19 13:37,3/18/19 17:37,What Is Mental Health?,,publish,closed,closed,,mental-health,,,6/27/19 13:48,6/27/19 17:48,,0,https://alzheimersdisease.net/?page_id=299,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
300,33,6/20/19 12:00,6/20/19 16:00,Coping with Mental Health: Psychotherapy,,publish,closed,closed,,psychotherapy,,,7/18/19 8:48,7/18/19 12:48,,299,https://alzheimersdisease.net/?page_id=300,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
301,39,6/12/19 16:27,,Auto Draft,,auto-draft,closed,closed,,,,,6/12/19 16:27,,,0,https://alzheimersdisease.net/?page_id=301,0,page,,0,NULL,alz
302,33,4/20/19 11:03,4/20/19 15:03,Coping with Mental Health: Medications,,publish,closed,closed,,medications,,,7/16/19 13:00,7/16/19 17:00,,299,https://alzheimersdisease.net/?page_id=302,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
303,33,6/20/19 12:49,6/20/19 16:49,Coping with Mental Health: Suicide Prevention,,publish,closed,closed,,suicide-prevention,,,7/18/19 10:39,7/18/19 14:39,,299,https://alzheimersdisease.net/?page_id=303,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
304,33,6/18/19 14:35,6/18/19 18:35,Coping with Mental Health: Complementary and Alternative Therapies,,publish,closed,closed,,alternative-therapies,,,7/22/19 14:00,7/22/19 18:00,,299,https://alzheimersdisease.net/?page_id=304,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
305,33,6/20/19 11:04,6/20/19 15:04,Coping with Mental Health: General Resources,,publish,closed,closed,,general-resources,,,7/18/19 14:49,7/18/19 18:49,,299,https://alzheimersdisease.net/?page_id=305,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
306,33,5/31/19 11:11,5/31/19 15:11,Recovery from Mental Health Conditions,,publish,closed,closed,,recovery,,,6/21/19 11:12,6/21/19 15:12,,299,https://alzheimersdisease.net/?page_id=306,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
308,39,6/12/19 16:41,,Auto Draft,,auto-draft,closed,closed,,,,,6/12/19 16:41,,,0,https://alzheimersdisease.net/?page_id=308,0,page,,0,NULL,alz
309,33,4/2/19 11:20,4/2/19 15:20,Mental Health Myths and Facts,,publish,closed,closed,,myths-facts,,,8/7/19 9:28,8/7/19 13:28,,299,https://alzheimersdisease.net/?page_id=309,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
310,33,6/20/19 12:41,6/20/19 16:41,Frequently Asked Questions about Mental Health,,publish,closed,closed,,frequently-asked-questions,,,7/22/19 13:58,7/22/19 17:58,,299,https://alzheimersdisease.net/?page_id=310,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
311,30,6/12/19 17:09,6/12/19 21:09,dad-alzheimers-journey-113-custom,,inherit,open,closed,,dad-alzheimers-journey-113-custom,,,6/12/19 17:11,6/12/19 21:11,,113,/wp-content/uploads/2019/05/dad-alzheimers-journey-113-custom.jpg,0,attachment,image/jpeg,0,NULL,alz
312,30,6/12/19 17:09,6/12/19 21:09,facebook-share-113-custom,,inherit,open,closed,,facebook-share-113-custom,,,6/12/19 17:09,6/12/19 21:09,,113,/wp-content/uploads/2019/05/facebook-share-113-custom.png,0,attachment,image/png,0,NULL,alz
313,30,6/12/19 17:11,6/12/19 21:11,The Start of My Dad's Journey with Alzheimer's,,inherit,closed,closed,,113-autosave-v1,,,6/12/19 17:11,6/12/19 21:11,,113,https://alzheimersdisease.net/uncategorized/113-autosave-v1/,0,revision,,0,NULL,alz
314,30,6/12/19 17:12,6/12/19 21:12,animal-therapy-114-custom,,inherit,open,closed,,animal-therapy-114-custom,,,6/12/19 17:13,6/12/19 21:13,,114,/wp-content/uploads/2019/05/animal-therapy-114-custom.jpg,0,attachment,image/jpeg,0,NULL,alz
315,30,6/12/19 17:12,6/12/19 21:12,facebook-share-114-custom,,inherit,open,closed,,facebook-share-114-custom,,,6/12/19 17:12,6/12/19 21:12,,114,/wp-content/uploads/2019/05/facebook-share-114-custom.png,0,attachment,image/png,0,NULL,alz
316,30,6/12/19 17:13,6/12/19 21:13,What Animals Can Give: Animal Therapy to Cope with Dementia,,inherit,closed,closed,,114-autosave-v1,,,6/12/19 17:13,6/12/19 21:13,,114,https://alzheimersdisease.net/uncategorized/114-autosave-v1/,0,revision,,0,NULL,alz
317,39,6/28/19 19:48,6/28/19 23:48,What Are the Treatment Guidelines for Alzheimer's?,,inherit,closed,closed,,188-autosave-v1,,,6/28/19 19:48,6/28/19 23:48,,188,https://alzheimersdisease.net/uncategorized/188-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
318,39,6/28/19 20:02,6/29/19 0:02,What Medications Are Used to Treat Alzheimer's Disease?,,inherit,closed,closed,,189-autosave-v1,,,6/28/19 20:02,6/29/19 0:02,,189,https://alzheimersdisease.net/uncategorized/189-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
319,39,7/15/19 17:34,7/15/19 21:34,What Antipsychotics Can Help Treat Alzheimer's Symptoms?,,inherit,closed,closed,,191-autosave-v1,,,7/15/19 17:34,7/15/19 21:34,,191,https://alzheimersdisease.net/uncategorized/191-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
320,33,5/16/19 12:59,5/16/19 16:59,What Is Memantine + Donepezil (Namzaric)?,,publish,closed,closed,,memantine-donepezil,,,7/8/19 11:39,7/8/19 15:39,,187,https://alzheimersdisease.net/?page_id=320,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
321,39,7/15/19 16:24,7/15/19 20:24,What Therapy Options Are There for People with Alzheimer's?,,inherit,closed,closed,,192-autosave-v1,,,7/15/19 16:24,7/15/19 20:24,,192,https://alzheimersdisease.net/uncategorized/192-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
322,39,6/13/19 11:30,6/13/19 15:30,Complementary & Alternative Therapies for Alzheimer's,,inherit,closed,closed,,193-autosave-v1,,,6/13/19 11:30,6/13/19 15:30,,193,https://alzheimersdisease.net/uncategorized/193-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
323,39,6/26/19 10:23,6/26/19 14:23,Coping with Early Stage Alzheimer's,,inherit,closed,closed,,194-autosave-v1,,,6/26/19 10:23,6/26/19 14:23,,194,https://alzheimersdisease.net/uncategorized/194-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
324,30,6/13/19 12:07,6/13/19 16:07,dementia-vs-alzheimers-153-custom,,inherit,open,closed,,dementia-vs-alzheimers-153-custom,,,6/13/19 12:07,6/13/19 16:07,,153,/wp-content/uploads/2019/05/dementia-vs-alzheimers-153-custom.jpg,0,attachment,image/jpeg,0,NULL,alz
325,30,6/13/19 12:07,6/13/19 16:07,facebook-share-153-custom,,inherit,open,closed,,facebook-share-153-custom,,,6/13/19 12:07,6/13/19 16:07,,153,/wp-content/uploads/2019/05/facebook-share-153-custom.png,0,attachment,image/png,0,NULL,alz
326,30,6/13/19 13:06,6/13/19 17:06,What's the Difference Between Dementia and Alzheimer's?,,inherit,closed,closed,,153-autosave-v1,,,6/13/19 13:06,6/13/19 17:06,,153,https://alzheimersdisease.net/uncategorized/153-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
327,39,6/13/19 12:10,6/13/19 16:10,Coping With an Alzheimer's Diagnosis,,inherit,closed,closed,,195-autosave-v1,,,6/13/19 12:10,6/13/19 16:10,,195,https://alzheimersdisease.net/uncategorized/195-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
328,33,6/1/19 15:48,6/1/19 19:48,What Are Non-Drug Treatment Options for Alzheimer's?,,publish,closed,closed,,non-drug-treatment-options,,,8/15/19 17:17,8/15/19 21:17,,0,https://alzheimersdisease.net/?page_id=328,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
329,33,6/3/19 11:16,6/3/19 15:16,What Medications Can Help Manage Behavioral Symptoms?,,publish,closed,closed,,medications-behavioral-symptoms,,,7/8/19 12:11,7/8/19 16:11,,0,https://alzheimersdisease.net/?page_id=329,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
330,33,5/21/19 12:55,5/21/19 16:55,What Antidepressants Can Help Treat Alzheimer's Symptoms?,,publish,closed,closed,,antidepressants,,,7/15/19 17:34,7/15/19 21:34,,0,https://alzheimersdisease.net/?page_id=330,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
331,33,6/3/19 11:26,6/3/19 15:26,What Anxiolytics Can Help Treat Alzheimer's Symptoms?,,publish,closed,closed,,anxiolytics,,,7/15/19 17:42,7/15/19 21:42,,0,https://alzheimersdisease.net/?page_id=331,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
332,4,6/13/19 12:59,,Auto Draft,,auto-draft,closed,closed,,,,,6/13/19 12:59,,,0,https://alzheimersdisease.net/?page_id=332,0,page,,0,NULL,alz
334,33,3/14/19 12:01,3/14/19 16:01,Your Life - Living with Alzheimer's,,publish,closed,closed,,living-coping,,,7/29/19 11:26,7/29/19 15:26,,0,https://alzheimersdisease.net/?page_id=334,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode_posts\"" source=\""site\""""",alz
335,30,6/13/19 16:01,6/13/19 20:01,facebook-share-195-custom,,inherit,open,closed,,facebook-share-195-custom,,,6/13/19 16:01,6/13/19 20:01,,0,/wp-content/uploads/2019/06/facebook-share-195-custom.png,0,attachment,image/png,0,NULL,alz
336,33,6/14/19 10:31,6/14/19 14:31,Welcome to AlzheimersDisease.net Stories!,,publish,open,closed,,welcome,,,8/19/19 13:18,8/19/19 17:18,,0,https://alzheimersdisease.net/?post_type=story&#038;p=336,0,story,,0,NULL,alz
337,39,6/14/19 10:10,6/14/19 14:10,General Discussions,,publish,closed,open,,general-discussions,,,7/10/19 14:21,7/10/19 18:21,,0,https://alzheimersdisease.net/?post_type=forum&#038;p=337,0,forum,,0,NULL,alz
338,39,6/14/19 10:12,6/14/19 14:12,Treatment Issues,,publish,closed,open,,treatment-issues,,,7/10/19 14:21,7/10/19 18:21,,0,https://alzheimersdisease.net/?post_type=forum&#038;p=338,0,forum,,0,NULL,alz
339,33,6/14/19 10:39,6/14/19 14:39,How can you prevent caretaker burnout?,,publish,open,closed,,how-can-you-prevent-caretaker-burnout,,,6/14/19 10:56,6/14/19 14:56,,0,https://alzheimersdisease.net/?post_type=q_and_a&#038;p=339,0,q_and_a,,1,NULL,alz
340,39,6/14/19 10:52,6/14/19 14:52,What are early signs of Alzheimer's disease?,,inherit,closed,closed,,279-autosave-v1,,,6/14/19 10:52,6/14/19 14:52,,279,https://alzheimersdisease.net/uncategorized/279-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
341,45,6/14/19 11:02,,Auto Draft,,auto-draft,open,closed,,,,,6/14/19 11:02,,,0,https://alzheimersdisease.net/?p=341,0,post,,0,NULL,alz
342,33,6/14/19 11:09,6/14/19 15:09,What are some therapy options for Alzheimer's?,,publish,open,closed,,what-are-some-therapy-options-for-alzheimers,,,6/14/19 11:12,6/14/19 15:12,,0,https://alzheimersdisease.net/?post_type=q_and_a&#038;p=342,0,q_and_a,,1,NULL,alz
343,39,7/15/19 12:18,7/15/19 16:18,How Does Alzheimer's Disease Impact Relationships?,,inherit,closed,closed,,196-autosave-v1,,,7/15/19 12:18,7/15/19 16:18,,196,https://alzheimersdisease.net/uncategorized/196-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
344,39,7/15/19 12:32,7/15/19 16:32,How to Plan for the Legal & Financial Aspects of Alzheimer's,,inherit,closed,closed,,197-autosave-v1,,,7/15/19 12:32,7/15/19 16:32,,197,https://alzheimersdisease.net/uncategorized/197-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
345,39,7/15/19 17:52,7/15/19 21:52,Coping with Late Stage Alzheimer's,,inherit,closed,closed,,198-autosave-v1,,,7/15/19 17:52,7/15/19 21:52,,198,https://alzheimersdisease.net/uncategorized/198-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
346,33,5/20/19 12:59,5/20/19 16:59,How Does Alzheimer's Disease Affect Driving?,,publish,closed,closed,,driving,,,7/23/19 14:13,7/23/19 18:13,,0,https://alzheimersdisease.net/?page_id=346,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
347,39,6/14/19 12:22,6/14/19 16:22,Financial Cost of Providing Care for Alzheimer's Disease,,inherit,closed,closed,,200-autosave-v1,,,6/14/19 12:22,6/14/19 16:22,,200,https://alzheimersdisease.net/uncategorized/200-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
348,39,7/11/19 10:48,7/11/19 14:48,Safety for People with Alzheimer's: Reporting Abuse or Neglect,,inherit,closed,closed,,201-autosave-v1,,,7/11/19 10:48,7/11/19 14:48,,201,https://alzheimersdisease.net/uncategorized/201-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
350,39,7/11/19 10:58,7/11/19 14:58,Grief & Loss: Coping with Loss of a Loved One,,inherit,closed,closed,,203-autosave-v1,,,7/11/19 10:58,7/11/19 14:58,,203,https://alzheimersdisease.net/uncategorized/203-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
352,33,6/14/19 15:03,6/14/19 19:03,Exercising and Alzheimer's Disease,,publish,closed,closed,,exercise,,,7/29/19 14:31,7/29/19 18:31,,0,https://alzheimersdisease.net/?page_id=352,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
353,4,6/14/19 15:04,6/14/19 19:04,Exercising and Alzheimer's Disease,,inherit,closed,closed,,352-autosave-v1,,,6/14/19 15:04,6/14/19 19:04,,352,https://alzheimersdisease.net/uncategorized/352-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
354,33,6/14/19 15:25,6/14/19 19:25,Nutrition and Alzheimer's Disease,,publish,closed,closed,,nutrition,,,7/15/19 12:58,7/15/19 16:58,,0,https://alzheimersdisease.net/?page_id=354,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
355,4,6/14/19 15:25,6/14/19 19:25,Nutrition and Alzheimer's Disease,,inherit,closed,closed,,354-autosave-v1,,,6/14/19 15:25,6/14/19 19:25,,354,https://alzheimersdisease.net/uncategorized/354-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
356,4,6/14/19 15:32,6/14/19 19:32,Diagnosing Alzheimer's: Medical History,,inherit,closed,closed,,175-autosave-v1,,,6/14/19 15:32,6/14/19 19:32,,175,https://alzheimersdisease.net/uncategorized/175-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
357,4,6/29/19 16:37,6/29/19 20:37,What Antipsychotics Can Help Treat Alzheimer's Symptoms?,,inherit,closed,closed,,191-autosave-v1,,,6/29/19 16:37,6/29/19 20:37,,191,https://alzheimersdisease.net/uncategorized/191-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
358,33,4/3/19 16:16,4/3/19 20:16,Early-Stage Alzheimer's Support Programs & Resources,,publish,closed,closed,,early-stage-support-resources,,,8/13/19 13:06,8/13/19 17:06,,0,https://alzheimersdisease.net/?page_id=358,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
359,33,6/14/19 16:32,6/14/19 20:32,Coping with Mid-Stage Alzheimer's,,publish,closed,closed,,middle-stage,,,7/26/19 10:45,7/26/19 14:45,,334,https://alzheimersdisease.net/?page_id=359,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
360,4,6/14/19 16:33,,Auto Draft,,auto-draft,closed,closed,,,,,6/14/19 16:33,,,0,https://alzheimersdisease.net/?page_id=360,0,page,,0,NULL,alz
361,4,7/26/19 10:43,7/26/19 14:43,Coping with Mid-Stage Alzheimer's,,inherit,closed,closed,,359-autosave-v1,,,7/26/19 10:43,7/26/19 14:43,,359,https://alzheimersdisease.net/uncategorized/359-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
362,33,6/18/19 22:28,6/19/19 2:28,Home Safety Tips,,publish,closed,closed,,home-safety-tips,,,8/5/19 12:30,8/5/19 16:30,,0,https://alzheimersdisease.net/?page_id=362,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
363,33,6/19/19 10:14,6/19/19 14:14,Daily Care Needs for Someone with Alzheimer's Disease,,publish,closed,closed,,daily-care-needs,,,8/5/19 12:48,8/5/19 16:48,,0,https://alzheimersdisease.net/?page_id=363,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
364,4,6/19/19 10:37,6/19/19 14:37,Daily Care Needs for Someone with Alzheimer's Disease,,inherit,closed,closed,,363-autosave-v1,,,6/19/19 10:37,6/19/19 14:37,,363,https://alzheimersdisease.net/uncategorized/363-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
365,33,5/17/19 16:11,5/17/19 20:11,How to Cope with Communication Challenges,,publish,closed,closed,,communication-challenges,,,7/15/19 12:34,7/15/19 16:34,,0,https://alzheimersdisease.net/?page_id=365,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
366,4,6/17/19 16:27,6/17/19 20:27,How to Cope with Communication Challenges,,inherit,closed,closed,,365-autosave-v1,,,6/17/19 16:27,6/17/19 20:27,,365,https://alzheimersdisease.net/uncategorized/365-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
367,33,6/14/19 16:59,6/14/19 20:59,Feeding Tips,,publish,closed,closed,,late-stage-feeding-tips,,,8/20/19 13:58,8/20/19 17:58,,0,https://alzheimersdisease.net/?page_id=367,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",alz
